         3444116 function calls (3383436 primitive calls) in 2.837 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1844    0.000    0.000    0.000    0.000 definitions.py:173(converter)
     1302    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      499    0.000    0.000    0.000    0.000 definitions.py:161(has_symbol)
        1    0.000    0.000    1.058    1.058 phonopy.py:713(_read_interpolation_data)
       37    0.000    0.000    0.004    0.000 typing.py:1099(__getitem__)
        2    0.000    0.000    0.001    0.001 phonopy.py:667(_extract_crystal_data)
      140    0.000    0.000    0.000    0.000 constructor.py:180(flatten_mapping)
      648    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
      505    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:800(__init__)
      170    0.000    0.000    0.001    0.000 util.py:620(<dictcomp>)
     1044    0.000    0.000    0.000    0.000 sre_parse.py:285(tell)
     1096    0.000    0.000    0.000    0.000 sre_parse.py:159(__len__)
     1092    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      334    0.000    0.000    0.012    0.000 inspect.py:2783(from_callable)
      373    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       53    0.000    0.000    0.004    0.000 registry.py:1104(_parse_units)
