Euphonic version: 0+unknown
         132710979 function calls (132465665 primitive calls) in 251.091 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    25641    0.029    0.000    0.074    0.000 tokenize.py:385(find_cookie)
1221/1215    0.029    0.000    0.072    0.000 {built-in method builtins.__build_class__}
    24998    0.028    0.000    0.028    0.000 util.py:388(<listcomp>)
    50036    0.028    0.000    0.043    0.000 util.py:1013(iterable)
    25003    0.027    0.000    0.027    0.000 linalg.py:100(get_linalg_error_extobj)
    25657    0.027    0.000    0.027    0.000 {method 'encode' of 'str' objects}
    99992    0.027    0.000    0.036    0.000 arrayprint.py:838(<genexpr>)
    31072    0.027    0.000    0.027    0.000 {method 'endswith' of 'str' objects}
    25002    0.026    0.000    0.180    0.000 fromnumeric.py:1534(nonzero)
    49996    0.026    0.000    0.026    0.000 numeric.py:1378(<dictcomp>)
    27069    0.025    0.000    0.085    0.000 tokenize.py:152(_compile)
     2534    0.025    0.000    0.054    0.000 registry.py:1030(_parse_unit_name)
    24998    0.025    0.000    0.025    0.000 arrayprint.py:72(<dictcomp>)
    25120    0.025    0.000    0.038    0.000 quantity.py:1901(_get_unit_definition)
    50032    0.025    0.000    0.155    0.000 __init__.py:897(__bool__)
      318    0.024    0.000    0.071    0.000 doccer.py:12(docformat)
    24998    0.024    0.000    0.894    0.000 arrayprint.py:639(_formatArray)
        2    0.023    0.012    0.023    0.012 {built-in method numpy.core.multiarray.digitize}
   150928    0.023    0.000    0.023    0.000 converters.py:18(is_multiplicative)
    25000    0.023    0.000    0.076    0.000 npyio.py:1019(<listcomp>)
    99992    0.022    0.000    0.028    0.000 arrayprint.py:839(<genexpr>)
    26953    0.020    0.000    0.020    0.000 pint_eval.py:49(__init__)
    50032    0.020    0.000    0.020    0.000 context.py:336(graph)
    25641    0.020    0.000    0.020    0.000 {method 'startswith' of 'bytes' objects}
    50036    0.020    0.000    0.029    0.000 util.py:1035(sized)
    25115    0.019    0.000    0.027    0.000 util.py:808(_check)
    25141    0.019    0.000    0.019    0.000 {method 'copy' of 'dict' objects}
28147/26169    0.018    0.000    0.536    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
