         20324353 function calls (20122747 primitive calls) in 44.836 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    0.002    0.002 cells.py:451(_map_atomic_indices)
       83    0.001    0.000    0.009    0.000 typing.py:922(__new__)
      499    0.001    0.000    0.006    0.000 registry.py:457(_define_adder)
     6091    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
     2188    0.001    0.000    0.042    0.000 parser.py:270(parse_block_node_or_indentless_sequence)
1058/1016    0.001    0.000    0.002    0.000 typing.py:1164(__setattr__)
    509/8    0.001    0.000    0.823    0.103 <frozen importlib._bootstrap_external>:672(exec_module)
     1012    0.001    0.000    0.001    0.000 inspect.py:2435(__init__)
      280    0.001    0.000    0.009    0.000 constructor.py:132(construct_mapping)
     1196    0.001    0.000    0.043    0.000 {built-in method fromkeys}
      914    0.001    0.000    0.002    0.000 sre_parse.py:963(expand_template)
      864    0.001    0.000    0.275    0.000 parser.py:376(parse_block_sequence_first_entry)
  607/604    0.001    0.000    0.056    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
     3000    0.001    0.000    0.051    0.000 <frozen importlib._bootstrap_external>:75(_path_stat)
      487    0.001    0.000    0.108    0.000 definitions.py:127(from_string)
     1716    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
      124    0.001    0.000    0.007    0.000 abc.py:132(__new__)
      109    0.001    0.000    0.054    0.000 _distn_infrastructure.py:706(_construct_doc)
  496/487    0.001    0.000    0.008    0.000 registry.py:371(_define)
      744    0.001    0.000    0.001    0.000 {method 'translate' of 'str' objects}
       66    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1067(_path_hooks)
      509    0.001    0.000    0.056    0.000 <frozen importlib._bootstrap_external>:485(_compile_bytecode)
  496/487    0.001    0.000    0.011    0.000 registry.py:2000(_define)
   295/89    0.001    0.000    0.017    0.000 sre_parse.py:407(_parse_sub)
      699    0.001    0.000    0.001    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
      602    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:361(_get_cached)
       11    0.001    0.000    0.002    0.000 util.py:251(<setcomp>)
     1511    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
      334    0.001    0.000    0.001    0.000 inspect.py:485(unwrap)
